confidence_score,setup_type_swing,setup_type_scalp,has_3_bar_pattern,has_pop_fade,has_dip_and_rip,has_mean_reversal,volume_spike,atr_ratio,trend_up,trend_down,rr_ratio,rsi,stoch,bb_distance,win
8,0,1,0,0,0,0,1,1.0,0,1,2.6359346591778166,33.92774222987909,17.420560617370477,-0.10252946727971024,1
6,0,1,0,0,0,0,0,1.0,0,1,2.497598304178164,33.69831534076542,5.505298021053625,-0.0702453371663332,1
6,0,1,0,0,0,0,0,1.0,0,1,2.663689103180331,33.69831534076542,5.505298021053625,-0.0702453371663332,1
9,0,1,0,0,0,0,0,1.0,0,1,2.8459521376891947,33.69831534076542,5.505298021053625,-0.0702453371663332,1
5,0,1,0,0,0,0,0,1.0,0,1,2.8396771710437005,33.69831534076542,5.505298021053625,-0.0702453371663332,1
5,0,1,0,0,0,0,0,1.0,0,1,2.5496700649701527,33.69831534076542,5.505298021053625,-0.0702453371663332,1
5,0,1,0,0,0,0,0,1.0,0,1,2.711967311597542,33.69831534076542,5.505298021053625,-0.0702453371663332,1
6,0,1,0,0,0,0,0,1.0,0,1,2.8412342866305242,33.69831534076542,5.505298021053625,-0.0702453371663332,1
5,0,1,0,1,0,0,0,1.0,0,1,2.3247784746183013,38.23392853464452,14.50814384465055,0.029177414210067355,1
5,0,1,0,0,0,0,1,1.0,0,1,2.6217102254949345,33.7362669311854,12.302448512914696,0.004977618008765818,1
6,0,1,0,0,0,0,1,1.0,0,1,2.4597877166497737,33.7362669311854,12.302448512914696,0.004977618008765818,1
7,0,1,0,0,0,0,1,1.0,0,1,2.688549044979052,32.60538663433071,10.803840390618513,0.02450973752559949,1
6,0,1,0,0,0,0,1,1.0,0,1,2.6297749888925823,32.60538663433071,10.803840390618513,0.02450973752559949,1
8,0,1,0,0,0,0,0,1.0,0,1,2.0,26.495145522338717,7.371345852766714,-0.13595894518132026,1
8,0,1,0,0,0,0,0,1.0,0,1,2.0,25.74715949634792,9.914486437231606,-0.0643216924385796,1
5,0,1,0,0,0,0,0,1.0,0,1,2.6083057241583223,26.599261704637883,7.904727418673815,0.03345762410371542,1
7,0,1,1,0,0,0,1,1.0,0,1,2.0,30.383658329439513,13.850318994654938,-0.231427205129235,1
5,0,1,1,0,0,0,1,1.0,0,1,2.0,30.383658329439513,13.850318994654938,-0.231427205129235,1
6,0,1,1,0,0,0,1,1.0,0,1,2.538484013090428,30.383658329439513,13.850318994654938,-0.231427205129235,1
7,0,1,1,0,0,0,1,1.0,0,1,2.6342493897804196,30.383658329439513,13.850318994654938,-0.231427205129235,1
6,0,1,0,0,0,0,1,1.0,0,1,2.698988440352025,28.008390561442027,13.182951950193193,-0.17992501992949797,1
5,0,1,0,0,0,0,0,1.0,0,1,2.5124710012724116,22.365846364414708,0.8252200749896186,-0.24571131090041617,1
5,0,1,0,0,0,0,0,1.0,0,1,2.5493399097478444,22.365846364414708,0.8252200749896186,-0.24571131090041617,1
5,0,1,0,0,0,0,0,1.0,0,1,2.5401188096086798,22.365846364414708,0.8252200749896186,-0.24571131090041617,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,22.365846364414708,0.8252200749896186,-0.24571131090041617,1
9,0,1,0,0,0,0,0,1.0,0,1,2.0,22.365846364414708,0.8252200749896186,-0.24571131090041617,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,22.365846364414708,0.8252200749896186,-0.24571131090041617,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,22.365846364414708,0.8252200749896186,-0.24571131090041617,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,22.365846364414708,0.8252200749896186,-0.24571131090041617,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,22.365846364414708,0.8252200749896186,-0.24571131090041617,1
8,0,1,0,0,0,0,0,1.0,0,1,2.0,22.365846364414708,0.8252200749896186,-0.24571131090041617,1
5,0,1,0,0,0,0,0,1.0,0,1,2.554624331086662,22.365846364414708,0.8252200749896186,-0.24571131090041617,1
7,0,1,0,0,0,0,0,1.0,0,1,2.632683661179286,22.365846364414708,0.8252200749896186,-0.24571131090041617,1
7,0,1,0,0,0,0,1,1.0,0,1,2.566903126924488,21.42141242064183,8.449161333468489,-0.129783658777498,1
6,0,1,0,0,0,0,0,1.0,0,1,2.564688327622954,24.265039727075532,9.772692760791267,0.042393053501320124,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,24.265039727075532,9.772692760791267,0.042393053501320124,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,24.265039727075532,9.772692760791267,0.042393053501320124,1
9,0,1,0,0,0,0,0,1.0,0,1,2.0,24.265039727075532,9.772692760791267,0.042393053501320124,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,24.265039727075532,9.772692760791267,0.042393053501320124,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,24.265039727075532,9.772692760791267,0.042393053501320124,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,24.265039727075532,9.772692760791267,0.042393053501320124,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,24.265039727075532,9.772692760791267,0.042393053501320124,1
7,0,1,0,0,0,0,0,1.0,0,1,2.2958796324986825,24.265039727075532,9.772692760791267,0.042393053501320124,1
5,0,1,0,0,0,0,1,1.0,0,1,2.0,22.513023247386926,2.989945794561735,0.05676068287362932,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,20.884771511976282,4.4817424350265345,0.06294429825000741,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,20.884771511976282,4.4817424350265345,0.06294429825000741,1
10,0,1,0,0,0,0,0,1.0,0,1,2.298654711405033,20.884771511976282,4.4817424350265345,0.06294429825000741,1
5,0,1,0,0,0,0,0,1.0,0,1,2.318386049143688,20.884771511976282,4.4817424350265345,0.06294429825000741,1
6,0,1,0,0,0,0,0,1.0,0,1,2.3753299392098146,20.884771511976282,4.4817424350265345,0.06294429825000741,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,19.693675286429,7.449707255965818,0.07923301388457675,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,19.693675286429,7.449707255965818,0.07923301388457675,1
6,0,1,0,0,0,0,0,1.0,0,1,2.306747640579201,19.693675286429,7.449707255965818,0.07923301388457675,1
7,0,1,0,0,0,0,0,1.0,0,1,2.4047848318273335,19.693675286429,7.449707255965818,0.07923301388457675,1
5,0,1,0,0,0,0,0,1.0,0,1,2.48437592543996,20.65857278978153,12.840555821096308,0.14195175775514046,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,17.46633272571465,4.233833872182138,0.07421478295313412,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,31.88006259753044,4.015819295306075,-0.17575607098542498,1
6,0,1,0,0,0,0,1,1.0,0,1,2.7756999909914133,34.399008206912924,11.076255648562983,-0.1400104794393398,1
6,0,1,0,0,0,0,1,1.0,0,1,2.0,34.399008206912924,11.076255648562983,-0.1400104794393398,1
7,0,1,0,0,0,0,1,1.0,0,1,2.0,34.399008206912924,11.076255648562983,-0.1400104794393398,1
7,0,1,0,0,0,0,1,1.0,0,1,2.573390330554919,34.399008206912924,11.076255648562983,-0.1400104794393398,1
6,0,1,0,0,0,0,1,1.0,0,1,2.848998285892071,33.369366611794575,9.907171273879243,-0.017027279360782282,1
5,0,1,0,0,0,0,1,1.0,0,1,2.0,33.369366611794575,9.907171273879243,-0.017027279360782282,1
7,0,1,0,0,0,0,1,1.0,0,1,2.0,33.369366611794575,9.907171273879243,-0.017027279360782282,1
6,0,1,0,0,0,0,0,1.0,1,0,2.0,71.71240625832702,82.95373865517489,1.0368551116019873,0
6,0,1,0,0,0,0,0,1.0,0,1,2.0,68.98799013208269,98.43935871528153,0.9381984125451618,0
7,0,1,0,0,0,0,0,1.0,0,1,2.0,68.98799013208269,98.43935871528153,0.9381984125451618,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,65.84616222196257,97.70813097119395,0.9753875325991668,0
7,0,1,0,0,0,0,0,1.0,1,0,2.0,65.84616222196257,97.70813097119395,0.9753875325991668,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,65.84616222196257,97.70813097119395,0.9753875325991668,0
10,0,1,0,0,0,0,0,1.0,1,0,2.0,73.21029285059892,83.6456805097099,1.0156074059864966,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,73.21029285059892,83.6456805097099,1.0156074059864966,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,68.92655036055602,90.88675188378694,0.9069724366474513,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,63.85410980581498,84.58566339339154,1.3187571115322558,0
7,0,1,0,0,0,0,0,1.0,1,0,2.0,63.85410980581498,84.58566339339154,1.3187571115322558,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,67.0449430077847,89.84809479402075,1.204786320354419,0
7,0,1,0,0,0,0,0,1.0,1,0,2.0,67.0449430077847,89.84809479402075,1.204786320354419,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,67.0449430077847,89.84809479402075,1.204786320354419,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,66.06700212993084,88.48170274128819,1.0679214055923814,0
6,0,1,0,0,0,0,0,1.0,1,0,2.4910955706792137,66.06700212993084,88.48170274128819,1.0679214055923814,1
6,0,1,0,0,0,0,0,1.0,1,0,2.596166605080931,68.18478112388303,81.67178601306145,1.0563548860124827,1
5,0,1,0,0,0,0,0,1.0,1,0,2.543008729706426,73.86732878888931,88.69688882045938,1.0418315687881323,1
5,0,1,0,0,0,0,0,1.0,1,0,2.601788471250798,73.86732878888931,88.69688882045938,1.0418315687881323,1
5,0,1,0,0,0,0,0,1.0,1,0,2.5860402056481524,79.26312154991518,98.4665654540977,1.1276571046139021,1
6,0,1,0,0,0,0,0,1.0,1,0,2.496915065186731,69.04058324476816,94.25396714455685,1.003411769387394,1
6,0,1,0,0,0,0,0,1.0,1,0,2.0,66.16778331309823,95.99384342885728,1.0402518975552644,1
6,0,1,0,0,0,0,0,1.0,1,0,2.0,64.21581561101684,96.06717322882419,0.8811306086059305,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,70.74439823250586,94.44071955778372,1.1854147533152908,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,70.74439823250586,94.44071955778372,1.1854147533152908,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,64.46599672149156,82.50490917476296,0.8791548764236615,1
5,0,1,0,0,0,0,0,1.0,1,0,2.61523847818078,65.49254491749241,88.37182466766811,1.0852459535099992,1
5,0,1,0,0,0,0,0,1.0,1,0,2.514131971668711,68.65772515176941,102.3200868592872,1.0957029676924779,1
6,0,1,0,0,0,0,0,1.0,1,0,2.0,71.38571318153356,87.6422773118698,1.1022331652212065,1
5,0,1,0,0,0,0,0,1.0,1,0,2.671448671656229,69.21334788996893,82.3298859572885,1.015730636388654,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,69.21334788996893,82.3298859572885,1.015730636388654,1
5,0,1,0,0,0,0,0,1.0,1,0,2.6295754601421515,78.11348874150156,93.82045081039473,1.0490588858435044,1
5,0,1,0,0,0,0,0,1.0,1,0,2.574714933059709,78.11348874150156,93.82045081039473,1.0490588858435044,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,78.11348874150156,93.82045081039473,1.0490588858435044,1
6,0,1,0,0,0,0,1,1.0,1,0,3.001959406270495,88.71601187656525,96.85953401000582,1.0056200339194898,1
5,0,1,0,0,0,0,0,1.0,1,0,2.5871962415815135,90.49883784300171,95.57944293813482,1.0445250830743267,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,91.43182744236586,96.98714806375551,1.0149744216619367,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,83.8746849988326,87.3408010630169,0.9409096364268311,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,83.8746849988326,87.3408010630169,0.9409096364268311,1
6,0,1,0,0,0,0,0,1.0,1,0,2.0,69.85247072239761,82.03866028470048,1.0789393904808502,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,72.26636706969632,86.56705146433556,0.9945252555746936,1
8,0,1,0,0,0,0,1,1.0,1,0,2.7713235055359067,67.6766412345734,87.32705959203034,1.0653172966473659,1
6,0,1,0,0,0,0,1,1.0,1,0,2.5572084372400696,67.6766412345734,87.32705959203034,1.0653172966473659,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,37.56782511390811,22.815978110561673,-0.04644094916277881,0
8,0,1,0,0,0,0,1,1.0,0,1,2.0,33.309965121978166,9.276559440129514,-0.16178248172243068,0
6,0,1,0,0,0,0,1,1.0,0,1,2.566409464005445,32.987504600310984,5.3040281523259045,0.023891272690324095,1
8,0,1,1,1,0,0,1,1.0,0,1,2.8776695055683863,34.78026366668418,18.247878969795167,0.13240723969072837,1
5,0,1,0,0,0,0,1,1.0,0,1,2.7553126825678285,35.9158989409172,20.438109664761416,-0.028772594911964464,1
5,0,1,0,0,0,0,1,1.0,0,1,2.7948378017945514,35.9158989409172,20.438109664761416,-0.028772594911964464,1
7,0,1,0,0,0,0,0,1.0,0,1,2.518657027718206,31.339203446296565,8.777604382869768,-0.13395151872960376,1
6,0,1,0,0,0,0,1,1.0,0,1,2.8050201656578913,29.30236831666734,-1.4765362416390206,-0.11845184192885139,1
7,0,1,0,0,0,0,0,1.0,0,1,2.5581976708978895,27.363061875203798,5.298620176244622,0.06210236971652718,1
7,0,1,0,0,0,0,0,1.0,0,1,2.5537588206491684,27.363061875203798,5.298620176244622,0.06210236971652718,1
5,0,1,0,0,0,0,0,1.0,0,1,2.769213039026636,27.363061875203798,5.298620176244622,0.06210236971652718,1
6,0,1,0,0,0,0,0,1.0,0,1,3.132000609512168,27.363061875203798,5.298620176244622,0.06210236971652718,1
6,0,1,0,0,0,0,0,1.0,0,1,2.592081246734019,27.363061875203798,5.298620176244622,0.06210236971652718,1
5,0,1,0,0,0,0,0,1.0,0,1,2.6481220062173763,27.363061875203798,5.298620176244622,0.06210236971652718,1
6,0,1,0,0,0,0,0,1.0,0,1,2.5903182281705597,27.363061875203798,5.298620176244622,0.06210236971652718,1
6,0,1,0,0,0,0,0,1.0,0,1,2.7767160745579105,27.363061875203798,5.298620176244622,0.06210236971652718,1
6,0,1,0,0,0,0,1,1.0,0,1,2.4477614657756246,26.259979820684975,18.29615315886012,0.12514709285823197,1
6,0,1,0,0,0,0,1,1.0,0,1,2.7954162772300424,26.259979820684975,18.29615315886012,0.12514709285823197,1
5,0,1,0,0,0,0,0,1.0,0,1,2.517813063065028,26.35626437360203,20.416382058019106,0.18528656397634793,1
5,0,1,0,0,0,0,1,1.0,0,1,2.7493619351662164,36.19124925785463,12.27437013410045,0.1021241988901326,1
6,0,1,0,0,0,0,1,1.0,0,1,2.7346744114775112,36.19124925785463,12.27437013410045,0.1021241988901326,1
5,0,1,0,1,0,0,0,1.0,0,1,3.1008685559808074,35.081488586508826,10.31527271894539,-0.012970808258695538,1
6,0,1,0,1,0,0,0,1.0,0,1,2.758880109369438,35.081488586508826,10.31527271894539,-0.012970808258695538,1
5,0,1,0,1,0,0,0,1.0,0,1,2.8210468576616106,35.081488586508826,10.31527271894539,-0.012970808258695538,1
5,0,1,0,1,0,0,0,1.0,0,1,2.616318870387217,35.081488586508826,10.31527271894539,-0.012970808258695538,1
5,0,1,0,0,0,0,0,1.0,0,1,2.550711817322311,31.357209999721903,12.368063363676855,-0.06660040323835172,1
5,0,1,0,0,0,0,0,1.0,0,1,2.450791438345328,31.357209999721903,12.368063363676855,-0.06660040323835172,1
5,0,1,0,0,0,0,0,1.0,0,1,2.578871900948734,31.357209999721903,12.368063363676855,-0.06660040323835172,1
8,0,1,0,0,0,0,0,1.0,0,1,2.7180360101649863,31.357209999721903,12.368063363676855,-0.06660040323835172,1
6,0,1,0,0,0,0,0,1.0,0,1,2.7490424131030076,31.357209999721903,12.368063363676855,-0.06660040323835172,1
6,0,1,0,1,0,0,0,1.0,0,1,2.828154588990091,32.84805552487332,16.321398332486503,0.18013113273822007,1
7,0,1,0,1,0,0,0,1.0,0,1,2.7892968534537053,32.84805552487332,16.321398332486503,0.18013113273822007,1
5,0,1,0,1,0,0,0,1.0,0,1,2.756084159667932,32.84805552487332,16.321398332486503,0.18013113273822007,1
6,0,1,0,1,0,0,0,1.0,0,1,2.6594606489881047,29.142355802022607,17.457381817194705,0.11325569174543172,1
7,0,1,0,0,0,0,0,1.0,0,1,2.562596770964381,29.71413312864162,7.863744144769085,0.09668310740599831,1
7,0,1,0,0,0,0,0,1.0,0,1,2.8201240000647583,29.71413312864162,7.863744144769085,0.09668310740599831,1
6,0,1,0,0,0,0,0,1.0,0,1,2.8994594331965304,29.71413312864162,7.863744144769085,0.09668310740599831,1
6,0,1,0,0,0,0,0,1.0,0,1,2.6520144558729193,38.481110413539206,9.997539454311374,0.012474505154797071,1
6,0,1,0,0,0,0,0,1.0,1,0,2.0,69.6651999154546,85.83970780635832,1.0977799736301608,0
7,0,1,0,0,0,0,0,1.0,1,0,2.0,67.34515482130735,90.94313681021202,0.9233843039220416,0
7,0,1,0,0,0,0,0,1.0,1,0,2.0,67.34515482130735,90.94313681021202,0.9233843039220416,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,67.34515482130735,90.94313681021202,0.9233843039220416,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,70.51105485548172,87.81210848823744,0.9942853109013495,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,70.8660840021164,99.13630862270045,1.0005235366635896,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,70.8660840021164,99.13630862270045,1.0005235366635896,0
7,0,1,0,0,0,0,0,1.0,1,0,2.0,70.8660840021164,99.13630862270045,1.0005235366635896,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,70.8660840021164,99.13630862270045,1.0005235366635896,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,72.85989351575822,84.6790077000098,0.9377152270381762,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,72.85989351575822,84.6790077000098,0.9377152270381762,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,72.85989351575822,84.6790077000098,0.9377152270381762,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,72.85989351575822,84.6790077000098,0.9377152270381762,0
8,0,1,0,0,0,0,0,1.0,1,0,2.0,72.85989351575822,84.6790077000098,0.9377152270381762,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,72.85989351575822,84.6790077000098,0.9377152270381762,0
6,0,1,0,0,0,0,1,1.0,1,0,2.0,75.41431661080584,85.93672789788025,1.0376105748519355,0
6,0,1,0,0,0,0,1,1.0,1,0,2.0,75.41431661080584,85.93672789788025,1.0376105748519355,0
5,0,1,0,0,0,0,1,1.0,1,0,2.0,75.41431661080584,85.93672789788025,1.0376105748519355,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,68.39428318807032,88.07724090330997,0.9041124737525782,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,68.39428318807032,88.07724090330997,0.9041124737525782,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,66.11755152372416,84.63213969482936,1.0620621151068634,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,66.11755152372416,84.63213969482936,1.0620621151068634,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,66.11755152372416,84.63213969482936,1.0620621151068634,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,66.11755152372416,84.63213969482936,1.0620621151068634,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,66.11755152372416,84.63213969482936,1.0620621151068634,0
7,0,1,0,0,0,0,0,1.0,1,0,2.0,66.69650292237291,87.15948264546223,1.0257486977647299,0
6,0,1,0,0,0,0,1,1.0,0,1,2.8889744195568294,24.554713842349074,0.01034816190762556,-0.13931838510090086,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,26.394759177730208,10.800500845466802,0.1282987728437457,1
6,0,1,0,0,0,0,0,1.0,0,1,2.6361264844492713,26.394759177730208,10.800500845466802,0.1282987728437457,1
7,0,1,0,0,0,0,0,1.0,0,1,2.8402946394922073,26.394759177730208,10.800500845466802,0.1282987728437457,1
7,0,1,0,0,0,0,0,1.0,0,1,2.747584668770879,26.394759177730208,10.800500845466802,0.1282987728437457,1
8,0,1,0,0,0,0,0,1.0,0,1,2.0,34.293952363295105,11.3287563204005,-0.1193541493067734,1
9,0,1,0,0,0,0,0,1.0,0,1,2.5852010146016475,34.293952363295105,11.3287563204005,-0.1193541493067734,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,36.98219207764758,14.882293107355588,0.0663589078366163,1
8,0,1,0,0,0,0,0,1.0,0,1,2.754684534551781,36.98219207764758,14.882293107355588,0.0663589078366163,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,20.020060613790932,8.090146691516745,-0.09700203612368719,1
6,0,1,0,0,0,0,0,1.0,0,1,2.678223958524334,20.020060613790932,8.090146691516745,-0.09700203612368719,1
6,0,1,0,0,0,0,0,1.0,0,1,2.7688350262998678,20.020060613790932,8.090146691516745,-0.09700203612368719,1
7,0,1,0,0,0,0,0,1.0,0,1,2.41735404675391,20.020060613790932,8.090146691516745,-0.09700203612368719,1
6,0,1,0,0,0,0,0,1.0,0,1,2.5732342894379627,20.020060613790932,8.090146691516745,-0.09700203612368719,1
6,0,1,0,0,0,0,0,1.0,0,1,2.7290007995723293,20.020060613790932,8.090146691516745,-0.09700203612368719,1
5,0,1,0,0,0,0,0,1.0,0,1,2.7258744462847773,20.020060613790932,8.090146691516745,-0.09700203612368719,1
6,0,1,0,0,0,0,0,1.0,0,1,2.747948685731242,20.020060613790932,8.090146691516745,-0.09700203612368719,1
7,0,1,0,0,0,0,1,1.0,0,1,2.0,19.582038504332232,6.627917893249486,-0.03288033117202831,1
6,0,1,0,1,0,0,0,1.0,0,1,2.0,32.521707014098865,46.264855274047235,-0.2555071422202182,1
8,0,1,0,1,0,0,0,1.0,0,1,2.6134900450577288,32.521707014098865,46.264855274047235,-0.2555071422202182,1
7,0,1,0,1,0,0,0,1.0,0,1,2.755085099825126,32.521707014098865,46.264855274047235,-0.2555071422202182,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,28.45479885456001,45.45458619189936,-0.24681225563164974,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,28.45479885456001,45.45458619189936,-0.24681225563164974,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,28.45479885456001,45.45458619189936,-0.24681225563164974,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,28.45479885456001,45.45458619189936,-0.24681225563164974,1
6,0,1,0,0,0,0,0,1.0,0,1,2.949666991550796,28.45479885456001,45.45458619189936,-0.24681225563164974,1
5,0,1,0,0,0,0,0,1.0,0,1,2.5487520705816653,28.45479885456001,45.45458619189936,-0.24681225563164974,1
8,0,1,0,0,0,0,0,1.0,0,1,2.4047000104390013,27.88706728670364,45.41905352350345,-0.12119365202984078,1
5,0,1,0,0,0,0,0,1.0,0,1,2.778401861739432,27.320389652616527,45.1516019512758,-0.036970205933419306,1
7,0,1,0,0,0,0,0,1.0,0,1,2.7013226972198687,25.46545501506091,14.173296480986728,-0.02335639901656239,1
7,0,1,0,0,0,0,0,1.0,0,1,2.7768312864705322,28.03468664871008,2.7580720454616636,-0.22821394203609652,1
7,0,1,0,0,0,0,0,1.0,0,1,2.6769590467982343,29.196926070061096,3.9811405427998072,-0.05964645866419759,1
7,0,1,0,0,0,0,0,1.0,0,1,2.4902937366425295,29.196926070061096,3.9811405427998072,-0.05964645866419759,1
6,0,1,0,0,0,0,0,1.0,0,1,2.703413336292123,29.196926070061096,3.9811405427998072,-0.05964645866419759,1
8,0,1,0,0,0,0,0,1.0,0,1,2.6519042446919587,30.078458981622504,6.7273766758057585,0.0036202873048319538,1
5,0,1,0,0,0,0,0,1.0,0,1,2.5381300221758156,30.078458981622504,6.7273766758057585,0.0036202873048319538,1
6,0,1,0,0,0,0,0,1.0,0,1,2.5565116826021574,30.078458981622504,6.7273766758057585,0.0036202873048319538,1
6,0,1,0,0,0,0,0,1.0,0,1,2.722785170889689,30.75467282808448,9.419921217913913,0.12320272445259628,1
6,0,1,0,0,0,0,0,1.0,0,1,2.623692733688687,30.75467282808448,9.419921217913913,0.12320272445259628,1
6,0,1,0,0,0,0,0,1.0,0,1,2.6989310783164417,30.75467282808448,9.419921217913913,0.12320272445259628,1
5,0,1,0,0,0,0,0,1.0,0,1,2.806145918160898,30.75467282808448,9.419921217913913,0.12320272445259628,1
7,0,1,0,0,0,0,0,1.0,0,1,2.7587528088880173,30.75467282808448,9.419921217913913,0.12320272445259628,1
6,0,1,1,0,0,0,0,1.0,0,1,2.7270991830133,29.30381407709531,7.653026269747314,-0.11199098384500354,1
7,0,1,1,0,0,0,0,1.0,0,1,2.652676802818423,29.30381407709531,7.653026269747314,-0.11199098384500354,1
5,0,1,1,0,0,0,0,1.0,0,1,2.851071252955352,29.30381407709531,7.653026269747314,-0.11199098384500354,1
6,0,1,1,0,0,0,0,1.0,0,1,0.09546755049479505,29.30381407709531,7.653026269747314,-0.11199098384500354,1
9,0,1,0,0,0,0,1,1.0,0,1,2.0,31.89545891663515,13.972614780812304,-0.15065527147749866,1
6,0,1,0,0,0,0,1,1.0,0,1,2.0,31.89545891663515,13.972614780812304,-0.15065527147749866,1
7,0,1,0,0,0,0,1,1.0,0,1,2.0,31.89545891663515,13.972614780812304,-0.15065527147749866,1
7,0,1,0,0,0,0,1,1.0,0,1,2.0,31.89545891663515,13.972614780812304,-0.15065527147749866,1
6,0,1,0,0,0,0,1,1.0,0,1,2.0,31.89545891663515,13.972614780812304,-0.15065527147749866,1
6,0,1,0,0,0,0,1,1.0,0,1,0.5080592117834039,31.89545891663515,13.972614780812304,-0.15065527147749866,1
8,0,1,0,0,0,0,0,1.0,0,1,2.0,36.82923278951738,9.266050041673658,0.06929083376302987,1
6,0,1,1,0,0,0,1,1.0,0,1,2.0,37.80400676628544,14.74539651105713,0.15541712353913037,1
6,0,1,0,0,0,0,1,1.0,1,0,2.0,41.26185128666473,19.924965751599146,0.19931873884667406,1
6,0,1,0,0,0,0,1,1.0,1,0,2.0,38.37370927807623,15.426128751259402,0.11116992618048882,1
6,0,1,0,0,0,0,1,1.0,1,0,2.0,38.37370927807623,15.426128751259402,0.11116992618048882,1
6,0,1,0,0,0,0,1,1.0,1,0,2.0,38.37370927807623,15.426128751259402,0.11116992618048882,1
5,0,1,0,0,0,0,1,1.0,1,0,2.0,38.37370927807623,15.426128751259402,0.11116992618048882,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,37.41919289286939,5.525619977588002,0.09306846131641264,1
8,0,1,0,0,0,0,0,1.0,0,1,0.4792428398937326,37.41919289286939,5.525619977588002,0.09306846131641264,1
6,0,1,0,0,0,0,0,1.0,0,1,1.9610482252262524,37.41919289286939,5.525619977588002,0.09306846131641264,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,34.82390799617987,11.781924184451274,-0.08709647306099601,1
5,0,1,0,0,0,0,0,1.0,0,1,1.7452436656068249,34.82390799617987,11.781924184451274,-0.08709647306099601,1
8,0,1,0,0,0,0,0,1.0,0,1,2.0,30.10411061287688,14.477676145244004,-0.2353448602986994,1
6,0,1,0,0,0,0,0,1.0,0,1,1.8826149179611964,30.10411061287688,14.477676145244004,-0.2353448602986994,1
6,0,1,0,0,0,0,1,1.0,0,1,2.0,35.63169892818436,11.97387692372245,-0.13138573898716538,1
5,0,1,0,0,0,0,1,1.0,0,1,2.0,35.63169892818436,11.97387692372245,-0.13138573898716538,1
5,0,1,0,0,0,0,1,1.0,0,1,1.9163865767187176,35.63169892818436,11.97387692372245,-0.13138573898716538,1
